mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4638690948486328,0.061666251380107104,0.008011865615844726,0.0005398107787623161,0.8,0.1,-1,10,500,31,0.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.011422564982813589,-0.009989738499974631,-0.010886332762087765,-0.01118586852134205,-0.011084177646890962,-0.0109137364826218,0.0004932617389212421,287
0.45514707565307616,0.028073069357297396,0.008722352981567382,0.0011440401614803565,0.8,0.1,-1,10,500,31,0.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.0114302658419391,-0.009892999336178081,-0.010647172874779736,-0.010909072248977362,-0.011088748103870167,-0.01079365168114889,0.0005173610118893988,240
0.43346381187438965,0.01897548336929504,0.007721567153930664,0.00014890996136145777,0.8,0.1,-1,10,500,31,0.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.01123251434957684,-0.00995251998388055,-0.010504199444636821,-0.011207400830507521,-0.011145837399821194,-0.010808494401684587,0.0005055704062498661,247
0.31179161071777345,0.020329349265736447,0.005591964721679688,0.0005092517399898021,0.8,0.1,-1,10,500,31,0.5,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.010882899752193097,-0.009692012740808482,-0.010470398532346827,-0.010456739590777366,-0.011010896162115346,-0.010502589355648222,0.0004611257324829126,123
0.3120716094970703,0.010978396280778674,0.0055562019348144535,0.00035216968356654624,0.8,0.1,-1,10,500,31,0.5,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.010797446179177647,-0.009706376607989505,-0.010425531214624872,-0.010646066947879292,-0.010647016730889408,-0.010444487536112145,0.00038765944385208773,65
0.3219016075134277,0.01842527725725866,0.005753707885742187,0.00045030369944469914,0.8,0.1,-1,10,500,31,0.5,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.010689620059659722,-0.00985169730382194,-0.010515259601279275,-0.010587010386763112,-0.010533991314939468,-0.010435515733292704,0.00029813423887919797,61
0.18949947357177735,0.018061792465623797,0.004085826873779297,0.0005044087814417098,0.8,0.1,-1,10,500,31,1.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.010634119579224256,-0.009753370674731459,-0.010328295346810554,-0.010459114604501826,-0.010854153170001815,-0.010405810675053983,0.0003708541054181819,33
0.19262981414794922,0.021137271207515188,0.004409170150756836,0.0004428350156409717,0.8,0.1,-1,10,500,31,1.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.010655477899078662,-0.00966451971757834,-0.010288402924449574,-0.010725361855643522,-0.010585260374276982,-0.010383804554205418,0.00038923627556606687,13
0.18300294876098633,0.008730500355603623,0.0040190696716308595,0.00021526155330766876,0.8,0.1,-1,10,500,31,1.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.010721770042636017,-0.009665574897707477,-0.010140548576279926,-0.010770286499437834,-0.010606519383878783,-0.010380939879988008,0.0004214681812889269,9
0.6308595657348632,0.015996525765848944,0.012087774276733399,0.0015393864881574973,0.8,0.1,-1,10,500,50,0.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.011309214259974748,-0.009921883509987295,-0.010745918883725229,-0.010892652906491019,-0.010865441151116942,-0.010747022142259045,0.00045434487738237555,235
0.6719647884368897,0.05285869378098661,0.012435388565063477,0.0012732931608837755,0.8,0.1,-1,10,500,50,0.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.011357701236416022,-0.009863914977498122,-0.010507359444217563,-0.010924905152009667,-0.0110212806649255,-0.010735032295013375,0.0005131055933340112,233
0.6344972133636475,0.006266127666838655,0.011351680755615235,0.0001141152715748886,0.8,0.1,-1,10,500,50,0.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.011014134306932653,-0.009721159704124554,-0.010577394144307596,-0.011075325576098425,-0.010884389480845875,-0.010654480642461819,0.0004972624242064623,209
0.3529642105102539,0.04735916599155455,0.005435562133789063,0.0002046902357325387,0.8,0.1,-1,10,500,50,0.5,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.010927444868289483,-0.00980068402692123,-0.010464329005706334,-0.01072304094689249,-0.010514105370517246,-0.010485920843665357,0.0003799945993607463,101
0.32908201217651367,0.022900982639350052,0.00557241439819336,0.00022899305105280584,0.8,0.1,-1,10,500,50,0.5,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.010907418737003807,-0.009773607355339633,-0.010625298775565164,-0.010568622380238058,-0.010815692922847025,-0.010538128034198737,0.00040160637501975065,143
0.3502337455749512,0.024319763324405993,0.005570077896118164,0.0002865313094950235,0.8,0.1,-1,10,500,50,0.5,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.011126465651208381,-0.009801544804686564,-0.01053078509813837,-0.010646181847973574,-0.01068754454671919,-0.010558504389745215,0.00042910951186274913,159
0.2285007953643799,0.024222975651087296,0.004388570785522461,0.0005282190819336449,0.8,0.1,-1,10,500,50,1.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 1.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.010757144093482902,-0.009737251164559545,-0.010345140979522908,-0.01069272086514462,-0.010582347916273122,-0.010422921003796621,0.00037043402648786187,45
