mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8552658557891846,0.028475203179732848,0.008795166015625,0.0003324358267016594,0.8,0.1,-1,10,500,31,0.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.009752939103205367,-0.008628646287142442,-0.009762993809377398,-0.009014676275462914,-0.009106666530107298,-0.009253184401059083,0.00044228087531463265,136
0.9531830310821533,0.04337935398226043,0.009153413772583007,0.00035989631282832754,0.8,0.1,-1,10,500,31,0.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.009952645816714867,-0.008897349170791153,-0.009321594991198478,-0.009018331812861649,-0.009212268246414952,-0.00928043800759622,0.00036705886897927853,177
0.8113833904266358,0.03641101125783315,0.008277130126953126,0.00010178808169904474,0.8,0.1,-1,10,500,31,0.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.009531441337990469,-0.009077376770321315,-0.009534376126080024,-0.009213072827057646,-0.009418456914815306,-0.009354944795252952,0.00018141228471965873,259
0.47921977043151853,0.017112840348066965,0.004792976379394531,0.00014579005835038117,0.8,0.1,-1,10,500,31,0.5,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.00957202621975863,-0.008304288095499907,-0.009607509870120422,-0.009293057033604772,-0.009400715157461367,-0.00923551927528902,0.00047945921821348266,101
0.47418804168701173,0.018520729550518204,0.0047284126281738285,4.525021328004393e-05,0.8,0.1,-1,10,500,31,0.5,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.009508348458875793,-0.008414975012009086,-0.00942730042211447,-0.009114349719577046,-0.009174770155539452,-0.00912794875362317,0.0003860114223233264,21
0.5879312515258789,0.054221973357759704,0.005226707458496094,0.00015648743607468756,0.8,0.1,-1,10,500,31,0.5,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.009156405222147855,-0.008576944974321913,-0.009525731502639505,-0.009597511741799104,-0.009050465488780688,-0.009181411785937812,0.00036738198864237696,56
0.3706578254699707,0.015005878036240055,0.004843807220458985,0.0007256635902148697,0.8,0.1,-1,10,500,31,1.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.00958086425328223,-0.00866548731604849,-0.009580437630756843,-0.009031077051742,-0.009469603999881192,-0.009265494050342151,0.00036201328861746733,151
0.3902703285217285,0.0063466256697313605,0.004689359664916992,5.3185536816949996e-05,0.8,0.1,-1,10,500,31,1.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.009733447747596375,-0.008583055129525861,-0.009714297397932982,-0.009560978579615341,-0.009379761202126493,-0.009394308011359409,0.0004250954938550773,301
0.3227583885192871,0.03004274280304188,0.004032421112060547,0.0003170015579525875,0.8,0.1,-1,10,500,31,1.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 31, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.00967997674939968,-0.008809069946374102,-0.009677799431109892,-0.009405550760130447,-0.00934011246024596,-0.009382501869452017,0.0003183847477189017,285
1.1970808029174804,0.08969042613835901,0.011963653564453124,0.001169171023622486,0.8,0.1,-1,10,500,50,0.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.009891155873804017,-0.009109147315414382,-0.009553226775859684,-0.00904882236346571,-0.009359732337286385,-0.009392416933166036,0.00030788553843673393,300
1.3654263496398926,0.07652342203054982,0.012444829940795899,0.0003333614442084403,0.8,0.1,-1,10,500,50,0.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.00953231147976945,-0.008988009852786026,-0.00961124860618518,-0.009055675345666944,-0.009123938904251214,-0.009262236837731763,0.00025758258266902687,146
1.4388861179351806,0.02005918312589446,0.01266779899597168,0.00022735746714391288,0.8,0.1,-1,10,500,50,0.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.009656036533278971,-0.008882911469566886,-0.009887477547169942,-0.009285052858931098,-0.009309387124712167,-0.009404173106731813,0.0003440657140671477,306
0.6170986652374267,0.01700919180862392,0.00533452033996582,0.0001204899282905874,0.8,0.1,-1,10,500,50,0.5,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.009516305342904641,-0.008507740884820461,-0.009489106994498071,-0.009009408843534728,-0.008921827174894167,-0.009088877848130415,0.0003781055548749268,5
0.6073291778564454,0.01585821987069807,0.005348777770996094,0.0001015470155101535,0.8,0.1,-1,10,500,50,0.5,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.009523222579827951,-0.008741932909669067,-0.009658915559464593,-0.009062816259460533,-0.008953832196321372,-0.009188143900948704,0.00034745270667714556,61
0.606749439239502,0.043093551541935234,0.0053974628448486325,0.0003889282052199127,0.8,0.1,-1,10,500,50,0.5,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.009355218660040734,-0.008415966403502811,-0.009375331900370066,-0.009194828661359296,-0.009015110573183679,-0.009071291239691318,0.0003523986112740374,1
0.424367618560791,0.024559684052894076,0.004610824584960938,0.00015186648902854052,0.8,0.1,-1,10,500,50,1.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 1.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.00967561095168561,-0.008617348384306348,-0.00969297844901218,-0.009196467403632058,-0.009119348028853242,-0.009260350643497886,0.00039925496932613876,141
0.4104157447814941,0.022208141705377982,0.0046158313751220705,0.0001267321935498857,0.8,0.1,-1,10,500,50,1.0,0.5,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'subsample': 0.8}",-0.009702630639517743,-0.008653107221874299,-0.009753503024280016,-0.009397216878618872,-0.009365871523915567,-0.0093744658576413,0.00039301680642966387,273
0.41913495063781736,0.007909056924376734,0.004664754867553711,6.903189177351263e-05,0.8,0.1,-1,10,500,50,1.0,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 50, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.8}",-0.00980211507400737,-0.00854121465898747,-0.009602331002162078,-0.009329991511853779,-0.009255341815095533,-0.009306198812421246,0.00042941366863068567,215
2.8355952739715575,0.03919232894708094,0.02256808280944824,0.0007930894261478995,0.8,0.1,-1,10,500,100,0.0,0.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'n_estimators': 500, 'num_leaves': 100, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 0.8}",-0.010308558720562837,-0.008928826615025382,-0.009698795042283817,-0.009104803959625029,-0.009293774164777065,-0.009466951700454826,0.0004924984800109572,321
